,tweet,text_cleaned,text_normal,text_tokenize,text_stemming,text_filtering,polarity_score,polarity
181,"RT @bantengkrw0267: Gokil , sampe penonton di kartu merah 🤣🤣🤣

Argentina 2-1 Kroasia Big Mouth Malam Cosplay Liga Indonesia Sekte Maroko La…",rt bantengkrw gila sampai penonton di kartu merah argentina kroasia big mouth malam cosplay liga indonesia sekte maroko lah,rt bantengkrw gila sampai penonton di kartu merah argentina kroasia big mouth malam cosplay liga indonesia sekte maroko lah,"['rt', 'bantengkrw', 'gila', 'sampai', 'penonton', 'di', 'kartu', 'merah', 'argentina', 'kroasia', 'big', 'mouth', 'malam', 'cosplay', 'liga', 'indonesia', 'sekte', 'maroko', 'lah']","['rt', 'bantengkrw', 'gila', 'sampai', 'tonton', 'di', 'kartu', 'merah', 'argentina', 'kroasia', 'big', 'mouth', 'malam', 'cosplay', 'liga', 'indonesia', 'sekte', 'maroko', 'lah']","['rt', 'bantengkrw', 'gila', 'tonton', 'kartu', 'merah', 'argentina', 'kroasia', 'big', 'mouth', 'malam', 'cosplay', 'liga', 'indonesia', 'sekte', 'maroko']",-4,0
182,"RT @BryanNuraini: Anies Takut, KPK Bongkar Keterlibatannya Kasus Korupsi Formula E
Papua
Argentina 2-1 Kroasia
Kaesang
Selasa
Remy Sylado h…",rt bryannuraini anies takut kpk bongkar keterlibatannya kasus korupsi formula papua argentina kroasia kaesang selasa remy sylado,rt bryannuraini anies takut kpk bongkar keterlibatannya kasus korupsi formula papua argentina kroasia kaesang selasa remy sylado,"['rt', 'bryannuraini', 'anies', 'takut', 'kpk', 'bongkar', 'keterlibatannya', 'kasus', 'korupsi', 'formula', 'papua', 'argentina', 'kroasia', 'kaesang', 'selasa', 'remy', 'sylado']","['rt', 'bryannuraini', 'anies', 'takut', 'kpk', 'bongkar', 'libat', 'kasus', 'korupsi', 'formula', 'papua', 'argentina', 'kroasia', 'kaesang', 'selasa', 'remy', 'sylado']","['rt', 'bryannuraini', 'anies', 'takut', 'kpk', 'bongkar', 'libat', 'korupsi', 'formula', 'papua', 'argentina', 'kroasia', 'kaesang', 'selasa', 'remy', 'sylado']",-10,0
183,"""kak co dateng ke pernikahan nya mas kaesang nggak? wkwk"" - liat doang, ga berani soalnya dijaga sih WKWKKW, bercan… https://t.co/0AxSCSRc8n",kak cowok datang ke pernikahan nya mas kaesang enggak tertawa lihat saja enggak berani soalnya dijaga sih tertawa bercan cowok axscsrcn,kak cowok datang ke pernikahan nya mas kaesang enggak tertawa lihat saja enggak berani soalnya dijaga sih tertawa bercan cowok axscsrcn,"['kak', 'cowok', 'datang', 'ke', 'pernikahan', 'nya', 'mas', 'kaesang', 'enggak', 'tertawa', 'lihat', 'saja', 'enggak', 'berani', 'soalnya', 'dijaga', 'sih', 'tertawa', 'bercan', 'cowok', 'axscsrcn']","['kak', 'cowok', 'datang', 'ke', 'nikah', 'nya', 'mas', 'kaesang', 'enggak', 'tertawa', 'lihat', 'saja', 'enggak', 'berani', 'soal', 'jaga', 'sih', 'tertawa', 'bercan', 'cowok', 'axscsrcn']","['kak', 'cowok', 'nikah', 'nya', 'mas', 'kaesang', 'tertawa', 'lihat', 'berani', 'jaga', 'sih', 'tertawa', 'bercan', 'cowok', 'axscsrcn']",5,1
184,"Makeup artist pernikahan Erina Gudono, Bennu Sorumba, membagikan beberapa momen saat merias Erina. Pada salah satu… https://t.co/Zp7o7NGrSP",makeup artist pernikahan erina gudono bennu sorumba membagikan beberapa momen saat merias erina pada salah satu cowok zpongrsp,makeup artist pernikahan erina gudono bennu sorumba membagikan beberapa momen saat merias erina pada salah satu cowok zpongrsp,"['makeup', 'artist', 'pernikahan', 'erina', 'gudono', 'bennu', 'sorumba', 'membagikan', 'beberapa', 'momen', 'saat', 'merias', 'erina', 'pada', 'salah', 'satu', 'cowok', 'zpongrsp']","['makeup', 'artist', 'nikah', 'erina', 'gudono', 'bennu', 'sorumba', 'bagi', 'beberapa', 'momen', 'saat', 'rias', 'erina', 'pada', 'salah', 'satu', 'cowok', 'zpongrsp']","['makeup', 'artist', 'nikah', 'erina', 'gudono', 'bennu', 'sorumba', 'momen', 'rias', 'erina', 'salah', 'cowok', 'zpongrsp']",-5,0
185,"RT @Yanti63533529: @jek___ 🤣🤣 ngakak, seleb twete  no 2 yg ku sukai setelah kaesang..mood banget setiap baca twete mu stand.komennya juga l…",rt yanti jek___ mengakak seleb twete nomor yang ku sukai setelah kaesang mood banget setiap baca twete mu stand komennya juga,rt yanti jek___ mengakak seleb twete nomor yang ku sukai setelah kaesang mood banget setiap baca twete mu stand komennya juga,"['rt', 'yanti', 'jek___', 'mengakak', 'seleb', 'twete', 'nomor', 'yang', 'ku', 'sukai', 'setelah', 'kaesang', 'mood', 'banget', 'setiap', 'baca', 'twete', 'mu', 'stand', 'komennya', 'juga']","['rt', 'yanti', 'jek', 'akak', 'seleb', 'twete', 'nomor', 'yang', 'ku', 'suka', 'telah', 'kaesang', 'mood', 'banget', 'tiap', 'baca', 'twete', 'mu', 'stand', 'komennya', 'juga']","['rt', 'yanti', 'jek', 'akak', 'seleb', 'twete', 'nomor', 'ku', 'suka', 'kaesang', 'mood', 'banget', 'baca', 'twete', 'mu', 'stand', 'komennya']",0,1
186,"RT @inilahdotcom: Wakil Ketua Umum Partai NasDem Ahmad Ali, memastikan bahwa Anies Baswedan (@aniesbaswedan) akan menghadiri pernikahan put…",rt inilahdotcom wakil ketua umum partai nasdem ahmad ali memastikan bahwa anies baswedan aniesbaswedan akan menghadiri pernikahan put,rt inilahdotcom wakil ketua umum partai nasdem ahmad ali memastikan bahwa anies baswedan aniesbaswedan akan menghadiri pernikahan put,"['rt', 'inilahdotcom', 'wakil', 'ketua', 'umum', 'partai', 'nasdem', 'ahmad', 'ali', 'memastikan', 'bahwa', 'anies', 'baswedan', 'aniesbaswedan', 'akan', 'menghadiri', 'pernikahan', 'put']","['rt', 'inilahdotcom', 'wakil', 'ketua', 'umum', 'partai', 'nasdem', 'ahmad', 'ali', 'pasti', 'bahwa', 'anies', 'baswedan', 'aniesbaswedan', 'akan', 'hadir', 'nikah', 'put']","['rt', 'inilahdotcom', 'wakil', 'ketua', 'partai', 'nasdem', 'ahmad', 'ali', 'anies', 'baswedan', 'aniesbaswedan', 'hadir', 'nikah', 'put']",1,1
187,"RT @ngeracunindulu: Kemeja Tartan Flanel✨

Selamat hari Selasa, semangat selalu ya😇

Izin tag: Shopee | Fashion | OOTD | Gaya | Kuliah | Ha…",rt ngeracunindulu kemeja tartan flanel selamat hari selasa semangat selalu iya izin tag shopee fashion ootd gaya kuliah tertawa,rt ngeracunindulu kemeja tartan flanel selamat hari selasa semangat selalu iya izin tag shopee fashion ootd gaya kuliah tertawa,"['rt', 'ngeracunindulu', 'kemeja', 'tartan', 'flanel', 'selamat', 'hari', 'selasa', 'semangat', 'selalu', 'iya', 'izin', 'tag', 'shopee', 'fashion', 'ootd', 'gaya', 'kuliah', 'tertawa']","['rt', 'ngeracunindulu', 'kemeja', 'tartan', 'flanel', 'selamat', 'hari', 'selasa', 'semangat', 'selalu', 'iya', 'izin', 'tag', 'shopee', 'fashion', 'ootd', 'gaya', 'kuliah', 'tertawa']","['rt', 'ngeracunindulu', 'kemeja', 'tartan', 'flanel', 'selamat', 'selasa', 'semangat', 'iya', 'izin', 'tag', 'shopee', 'fashion', 'ootd', 'gaya', 'kuliah', 'tertawa']",8,1
188,"@kaesangp Kok pak sih kan harus nya mb mas kaesang 
Wah wah wah gk beres ni mase",kaesangp kok pak sih kan harus nya mbak mas kaesang wah wah wah enggak beres nih mase,kaesangp kok pak sih kan harus nya mbak mas kaesang wah wah wah enggak beres nih mase,"['kaesangp', 'kok', 'pak', 'sih', 'kan', 'harus', 'nya', 'mbak', 'mas', 'kaesang', 'wah', 'wah', 'wah', 'enggak', 'beres', 'nih', 'mase']","['kaesangp', 'kok', 'pak', 'sih', 'kan', 'harus', 'nya', 'mbak', 'mas', 'kaesang', 'wah', 'wah', 'wah', 'enggak', 'beres', 'nih', 'mase']","['kaesangp', 'sih', 'nya', 'mbak', 'mas', 'kaesang', 'beres', 'nih', 'mase']",-5,0
189,Kaesang kek adenya kaka ipar gua anjir,kaesang kayak adeknya kakak ipar saya anjing,kaesang kayak adeknya kakak ipar saya anjing,"['kaesang', 'kayak', 'adeknya', 'kakak', 'ipar', 'saya', 'anjing']","['kaesang', 'kayak', 'adeknya', 'kakak', 'ipar', 'saya', 'anjing']","['kaesang', 'kayak', 'adeknya', 'kakak', 'ipar', 'anjing']",-10,0
190,"RT @shopeeholicmom: Batik modern 

t. Kaesang sanggup keramas bonbon passionate loyal hari nusantara south korea selasa #LyodraInAAAJapan #…",rt shopeeholicmom batik modern kaesang sanggup keramas bonbon passionate loyal hari nusantara south korea selasa lyodrainaaajapan,rt shopeeholicmom batik modern kaesang sanggup keramas bonbon passionate loyal hari nusantara south korea selasa lyodrainaaajapan,"['rt', 'shopeeholicmom', 'batik', 'modern', 'kaesang', 'sanggup', 'keramas', 'bonbon', 'passionate', 'loyal', 'hari', 'nusantara', 'south', 'korea', 'selasa', 'lyodrainaaajapan']","['rt', 'shopeeholicmom', 'batik', 'modern', 'kaesang', 'sanggup', 'keramas', 'bonbon', 'passionate', 'loyal', 'hari', 'nusantara', 'south', 'korea', 'selasa', 'lyodrainaaajapan']","['rt', 'shopeeholicmom', 'batik', 'modern', 'kaesang', 'sanggup', 'keramas', 'bonbon', 'passionate', 'loyal', 'nusantara', 'south', 'korea', 'selasa', 'lyodrainaaajapan']",5,1
191,RT @Gamaudungu: Demikian kuatnya kharisma presiden jokowi mampu melumpuhkan virus covid shg bbrp saat jadi jinak. Tidak ada mantan presiden…,rt gamaudungu demikian kuatnya kharisma presiden jokowi mampu melumpuhkan virus covid sehingga beberapa saat jadi jinak tidak ada mantan presiden,rt gamaudungu demikian kuatnya kharisma presiden jokowi mampu melumpuhkan virus covid sehingga beberapa saat jadi jinak tidak ada mantan presiden,"['rt', 'gamaudungu', 'demikian', 'kuatnya', 'kharisma', 'presiden', 'jokowi', 'mampu', 'melumpuhkan', 'virus', 'covid', 'sehingga', 'beberapa', 'saat', 'jadi', 'jinak', 'tidak', 'ada', 'mantan', 'presiden']","['rt', 'gamaudungu', 'demikian', 'kuat', 'kharisma', 'presiden', 'jokowi', 'mampu', 'lumpuh', 'virus', 'covid', 'sehingga', 'beberapa', 'saat', 'jadi', 'jinak', 'tidak', 'ada', 'mantan', 'presiden']","['rt', 'gamaudungu', 'kuat', 'kharisma', 'presiden', 'jokowi', 'lumpuh', 'virus', 'covid', 'jinak', 'mantan', 'presiden']",-4,0
192,"@faraharsono @kaesangp Pas nikahan Nahyan nnti,mas kaesang pake singlet aja.
Biar impas🫰",faraharsono kaesangp pas nikahan nahyan nanti mas kaesang pakai singlet saja biar impas,faraharsono kaesangp pas nikahan nahyan nanti mas kaesang pakai singlet saja biar impas,"['faraharsono', 'kaesangp', 'pas', 'nikahan', 'nahyan', 'nanti', 'mas', 'kaesang', 'pakai', 'singlet', 'saja', 'biar', 'impas']","['faraharsono', 'kaesangp', 'pas', 'nikah', 'nahyan', 'nanti', 'mas', 'kaesang', 'pakai', 'singlet', 'saja', 'biar', 'impas']","['faraharsono', 'kaesangp', 'pas', 'nikah', 'nahyan', 'mas', 'kaesang', 'pakai', 'singlet', 'biar', 'impas']",-7,0
193,"RT @OposisiCerdas: Tak Datang ke Nikahan Kaesang-Erina, Rocky Gerung Akui Punya Acara Lebih 'Menarik' di Aceh
https://t.co/8ZpYcZISQ1",rt oposisicerdas tidak datang ke nikahan kaesang erina rocky gerung akui punya acara lebih menarik di aceh cowok zpyczisq,rt oposisicerdas tidak datang ke nikahan kaesang erina rocky gerung akui punya acara lebih menarik di aceh cowok zpyczisq,"['rt', 'oposisicerdas', 'tidak', 'datang', 'ke', 'nikahan', 'kaesang', 'erina', 'rocky', 'gerung', 'akui', 'punya', 'acara', 'lebih', 'menarik', 'di', 'aceh', 'cowok', 'zpyczisq']","['rt', 'oposisicerdas', 'tidak', 'datang', 'ke', 'nikah', 'kaesang', 'erina', 'rocky', 'gerung', 'aku', 'punya', 'acara', 'lebih', 'tarik', 'di', 'aceh', 'cowok', 'zpyczisq']","['rt', 'oposisicerdas', 'nikah', 'kaesang', 'erina', 'rocky', 'gerung', 'acara', 'tarik', 'aceh', 'cowok', 'zpyczisq']",-5,0
194,"RT @HannyIsnaini1: Kembali ke laptop
Nahyan |Kaesang | Keramas | Papua | Rachel venya | Anak Medan | Lyodra https://t.co/pweld4aTLx",rt hannyisnaini kembali ke laptop nahyan kaesang keramas papua rachel venya anak medan lyodra cowok pweldatlx,rt hannyisnaini kembali ke laptop nahyan kaesang keramas papua rachel venya anak medan lyodra cowok pweldatlx,"['rt', 'hannyisnaini', 'kembali', 'ke', 'laptop', 'nahyan', 'kaesang', 'keramas', 'papua', 'rachel', 'venya', 'anak', 'medan', 'lyodra', 'cowok', 'pweldatlx']","['rt', 'hannyisnaini', 'kembali', 'ke', 'laptop', 'nahyan', 'kaesang', 'keramas', 'papua', 'rachel', 'venya', 'anak', 'medan', 'lyodra', 'cowok', 'pweldatlx']","['rt', 'hannyisnaini', 'laptop', 'nahyan', 'kaesang', 'keramas', 'papua', 'rachel', 'venya', 'anak', 'medan', 'lyodra', 'cowok', 'pweldatlx']",-3,0
195,"@kaesangp happy wedding mas kaesang... 
jangan lupa mas kalau abis keramas pakai hair dryer ben ga masuk angin..😂🙏🏻",kaesangp bahagia wedding mas kaesang jangan lupa mas kalau habis keramas pakai hair dryer ben enggak masuk angin,kaesangp bahagia wedding mas kaesang jangan lupa mas kalau habis keramas pakai hair dryer ben enggak masuk angin,"['kaesangp', 'bahagia', 'wedding', 'mas', 'kaesang', 'jangan', 'lupa', 'mas', 'kalau', 'habis', 'keramas', 'pakai', 'hair', 'dryer', 'ben', 'enggak', 'masuk', 'angin']","['kaesangp', 'bahagia', 'wedding', 'mas', 'kaesang', 'jangan', 'lupa', 'mas', 'kalau', 'habis', 'keramas', 'pakai', 'hair', 'dryer', 'ben', 'enggak', 'masuk', 'angin']","['kaesangp', 'bahagia', 'wedding', 'mas', 'kaesang', 'lupa', 'mas', 'habis', 'keramas', 'pakai', 'hair', 'dryer', 'ben', 'masuk', 'angin']",-6,0
196,@CNNIndonesia Beres acara Kaesang .. covid langsung bekerja lagi sesuai arahan kakak pembina,cnnindonesia beres acara kaesang covid langsung bekerja lagi sesuai arahan kakak pembina,cnnindonesia beres acara kaesang covid langsung bekerja lagi sesuai arahan kakak pembina,"['cnnindonesia', 'beres', 'acara', 'kaesang', 'covid', 'langsung', 'bekerja', 'lagi', 'sesuai', 'arahan', 'kakak', 'pembina']","['cnnindonesia', 'beres', 'acara', 'kaesang', 'covid', 'langsung', 'kerja', 'lagi', 'sesuai', 'arah', 'kakak', 'bina']","['cnnindonesia', 'beres', 'acara', 'kaesang', 'covid', 'langsung', 'kerja', 'sesuai', 'arah', 'kakak', 'bina']",0,1
197,@bamilouv Tt nya mas kaesang? 😂,bamilouv tt nya mas kaesang,bamilouv tt nya mas kaesang,"['bamilouv', 'tt', 'nya', 'mas', 'kaesang']","['bamilouv', 'tt', 'nya', 'mas', 'kaesang']","['bamilouv', 'tt', 'nya', 'mas', 'kaesang']",-2,0
198,"RT @SeeU2Morrow__: perlakuan terhadap aparat TNI era Jokowi saat jaga pernikahan Kaesang, hanya dikasih stadion buat tempat istirahat, seme…",rt seeumorrow__ perlakuan terhadap aparat tni era jokowi saat jaga pernikahan kaesang hanya dikasih stadion buat tempat istirahat seme,rt seeumorrow__ perlakuan terhadap aparat tni era jokowi saat jaga pernikahan kaesang hanya dikasih stadion buat tempat istirahat seme,"['rt', 'seeumorrow__', 'perlakuan', 'terhadap', 'aparat', 'tni', 'era', 'jokowi', 'saat', 'jaga', 'pernikahan', 'kaesang', 'hanya', 'dikasih', 'stadion', 'buat', 'tempat', 'istirahat', 'seme']","['rt', 'seeumorrow', 'laku', 'hadap', 'aparat', 'tni', 'era', 'jokowi', 'saat', 'jaga', 'nikah', 'kaesang', 'hanya', 'kasih', 'stadion', 'buat', 'tempat', 'istirahat', 'seme']","['rt', 'seeumorrow', 'laku', 'hadap', 'aparat', 'tni', 'era', 'jokowi', 'jaga', 'nikah', 'kaesang', 'kasih', 'stadion', 'istirahat', 'seme']",-9,0
199,tetap berusaha positive thinking ditengah bacain twitter kaesang,tetap berusaha positive thinking ditengah bacain twitter kaesang,tetap berusaha positive thinking ditengah bacain twitter kaesang,"['tetap', 'berusaha', 'positive', 'thinking', 'ditengah', 'bacain', 'twitter', 'kaesang']","['tetap', 'usaha', 'positive', 'thinking', 'tengah', 'bacain', 'twitter', 'kaesang']","['usaha', 'positive', 'thinking', 'bacain', 'twitter', 'kaesang']",3,1
200,"@alltomakeup @ssangchuya @worksfess Iya makanya kl ada yg julid erina wajar punya privilege, kaesang jg berprivileg… https://t.co/LA0Gvq5V93",alltomakeup ssangchuya worksfess iya makanya kalo ada yang julid erina wajar punya privilege kaesang juga berprivileg cowok lagvqv,alltomakeup ssangchuya worksfess iya makanya kalo ada yang julid erina wajar punya privilege kaesang juga berprivileg cowok lagvqv,"['alltomakeup', 'ssangchuya', 'worksfess', 'iya', 'makanya', 'kalo', 'ada', 'yang', 'julid', 'erina', 'wajar', 'punya', 'privilege', 'kaesang', 'juga', 'berprivileg', 'cowok', 'lagvqv']","['alltomakeup', 'ssangchuya', 'worksfess', 'iya', 'makanya', 'kalo', 'ada', 'yang', 'julid', 'erina', 'wajar', 'punya', 'privilege', 'kaesang', 'juga', 'berprivileg', 'cowok', 'lagvqv']","['alltomakeup', 'ssangchuya', 'worksfess', 'iya', 'kalo', 'julid', 'erina', 'wajar', 'privilege', 'kaesang', 'berprivileg', 'cowok', 'lagvqv']",-3,0
201,"RT @skskskskdjjj: ✨ kemeja polos korea ✨
⭐4 9
💸58k
https://t.co/5ojFa2mu9L

Xabiru #LyodraInAAAJapan Bali Rachel Vennya ARMY #SEOKJIN #RCTI…",rt skskskskdjjj kemeja polos korea cowok ojfamul xabiru lyodrainaaajapan bali rachel vennya army seokjin rcti,rt skskskskdjjj kemeja polos korea cowok ojfamul xabiru lyodrainaaajapan bali rachel vennya army seokjin rcti,"['rt', 'skskskskdjjj', 'kemeja', 'polos', 'korea', 'cowok', 'ojfamul', 'xabiru', 'lyodrainaaajapan', 'bali', 'rachel', 'vennya', 'army', 'seokjin', 'rcti']","['rt', 'skskskskdjjj', 'kemeja', 'polos', 'korea', 'cowok', 'ojfamul', 'xabiru', 'lyodrainaaajapan', 'bal', 'rachel', 'vennya', 'army', 'seokjin', 'rcti']","['rt', 'skskskskdjjj', 'kemeja', 'polos', 'korea', 'cowok', 'ojfamul', 'xabiru', 'lyodrainaaajapan', 'bal', 'rachel', 'vennya', 'army', 'seokjin', 'rcti']",-2,0
202,@kaesangp Shampoo nya gk habis habis Mas kaesang,kaesangp shampoo nya enggak habis habis mas kaesang,kaesangp shampoo nya enggak habis habis mas kaesang,"['kaesangp', 'shampoo', 'nya', 'enggak', 'habis', 'habis', 'mas', 'kaesang']","['kaesangp', 'shampoo', 'nya', 'enggak', 'habis', 'habis', 'mas', 'kaesang']","['kaesangp', 'shampoo', 'nya', 'habis', 'habis', 'mas', 'kaesang']",0,1
203,"RT @aeribase: ⭐ Masnya mirip Sehun woyy, apa emng beneran Sehun ke nikahannya Mas Kaesang?😭🫂 https://t.co/xWAqckjyve",rt aeribase masnya mirip sehun woyy apa memang benaran sehun ke nikahannya mas kaesang cowok xwaqckjyve,rt aeribase masnya mirip sehun woyy apa memang benaran sehun ke nikahannya mas kaesang cowok xwaqckjyve,"['rt', 'aeribase', 'masnya', 'mirip', 'sehun', 'woyy', 'apa', 'memang', 'benaran', 'sehun', 'ke', 'nikahannya', 'mas', 'kaesang', 'cowok', 'xwaqckjyve']","['rt', 'aeribase', 'mas', 'mirip', 'hun', 'woyy', 'apa', 'memang', 'benar', 'hun', 'ke', 'nikah', 'mas', 'kaesang', 'cowok', 'xwaqckjyve']","['rt', 'aeribase', 'mas', 'hun', 'woyy', 'hun', 'nikah', 'mas', 'kaesang', 'cowok', 'xwaqckjyve']",-2,0
204,@kaesangp Diganti donk namanya. Om Kaesang gt...,kaesangp diganti dong namanya om kaesang begitu,kaesangp diganti dong namanya om kaesang begitu,"['kaesangp', 'diganti', 'dong', 'namanya', 'om', 'kaesang', 'begitu']","['kaesangp', 'ganti', 'dong', 'nama', 'om', 'kaesang', 'begitu']","['kaesangp', 'ganti', 'nama', 'om', 'kaesang']",0,1
205,Repost dari Wamenparekraf RI --yang juga Waketum Partai Perindo Bidang Ekonomi Digital &amp; Kreatif-- Ibu Angela Tanoe… https://t.co/8uEQn7qqd7,repost dari wamenparekraf ri yang juga waketum partai perindo bidang ekonomi digital amp kreatif ibu angela tanoe cowok ueqnqqd,repost dari wamenparekraf ri yang juga waketum partai perindo bidang ekonomi digital amp kreatif ibu angela tanoe cowok ueqnqqd,"['repost', 'dari', 'wamenparekraf', 'ri', 'yang', 'juga', 'waketum', 'partai', 'perindo', 'bidang', 'ekonomi', 'digital', 'amp', 'kreatif', 'ibu', 'angela', 'tanoe', 'cowok', 'ueqnqqd']","['repost', 'dari', 'wamenparekraf', 'ri', 'yang', 'juga', 'waketum', 'partai', 'perindo', 'bidang', 'ekonomi', 'digital', 'amp', 'kreatif', 'ibu', 'angela', 'tanoe', 'cowok', 'ueqnqqd']","['repost', 'wamenparekraf', 'ri', 'waketum', 'partai', 'perindo', 'bidang', 'ekonomi', 'digital', 'amp', 'kreatif', 'angela', 'tanoe', 'cowok', 'ueqnqqd']",-4,0
206,"@kaesangp Parah lu Kaesang, malah semangatin suami nya...lol",kaesangp parah kamu kaesang bahkan semangatin suami nya tertawa,kaesangp parah kamu kaesang bahkan semangatin suami nya tertawa,"['kaesangp', 'parah', 'kamu', 'kaesang', 'bahkan', 'semangatin', 'suami', 'nya', 'tertawa']","['kaesangp', 'parah', 'kamu', 'kaesang', 'bahkan', 'semangatin', 'suami', 'nya', 'tertawa']","['kaesangp', 'parah', 'kaesang', 'semangatin', 'suami', 'nya', 'tertawa']",-1,0
207,"@jek_00e @keuangannews_id ini dia pernah bilang sendiri kok,bapak skrg udh ga punya duit banyakan duit kaesang,karn… https://t.co/vweK99PH5C",jek_e keuangannews_id ini dia pernah bilang sendiri kok bapak sekarang sudah enggak punya uang banyakan uang kaesang karn cowok vwekphc,jek_e keuangannews_id ini dia pernah bilang sendiri kok bapak sekarang sudah enggak punya uang banyakan uang kaesang karn cowok vwekphc,"['jek_e', 'keuangannews_id', 'ini', 'dia', 'pernah', 'bilang', 'sendiri', 'kok', 'bapak', 'sekarang', 'sudah', 'enggak', 'punya', 'uang', 'banyakan', 'uang', 'kaesang', 'karn', 'cowok', 'vwekphc']","['jek e', 'keuangannews id', 'ini', 'dia', 'pernah', 'bilang', 'sendiri', 'kok', 'bapak', 'sekarang', 'sudah', 'enggak', 'punya', 'uang', 'banyak', 'uang', 'kaesang', 'karn', 'cowok', 'vwekphc']","['jek e', 'keuangannews id', 'bilang', 'uang', 'uang', 'kaesang', 'karn', 'cowok', 'vwekphc']",-2,0
208,RT @hiisyg96__: @kaesangp Ibu iriana ke mas kaesang : https://t.co/6fhVvlmqrH,rt hiisyg__ kaesangp ibu iriana ke mas kaesang cowok fhvvlmqrh,rt hiisyg__ kaesangp ibu iriana ke mas kaesang cowok fhvvlmqrh,"['rt', 'hiisyg__', 'kaesangp', 'ibu', 'iriana', 'ke', 'mas', 'kaesang', 'cowok', 'fhvvlmqrh']","['rt', 'hiisyg', 'kaesangp', 'ibu', 'iriana', 'ke', 'mas', 'kaesang', 'cowok', 'fhvvlmqrh']","['rt', 'hiisyg', 'kaesangp', 'iriana', 'mas', 'kaesang', 'cowok', 'fhvvlmqrh']",0,1
209,@DHILAZ Saya ndak masalahkan speed pembuatan dokumennya bung. Yg aneh buat saya adl kepala dukcapil sleman yg nyemp… https://t.co/Bfyf56eAE4,dhilaz saya indak masalahkan speed pembuatan dokumennya bung yang aneh buat saya adalah kepala dukcapil sleman yang nyemp cowok bfyfeae,dhilaz saya indak masalahkan speed pembuatan dokumennya bung yang aneh buat saya adalah kepala dukcapil sleman yang nyemp cowok bfyfeae,"['dhilaz', 'saya', 'indak', 'masalahkan', 'speed', 'pembuatan', 'dokumennya', 'bung', 'yang', 'aneh', 'buat', 'saya', 'adalah', 'kepala', 'dukcapil', 'sleman', 'yang', 'nyemp', 'cowok', 'bfyfeae']","['dhilaz', 'saya', 'indak', 'masalah', 'speed', 'buat', 'dokumen', 'bung', 'yang', 'aneh', 'buat', 'saya', 'adalah', 'kepala', 'dukcapil', 'sleman', 'yang', 'nyemp', 'cowok', 'bfyfeae']","['dhilaz', 'indak', 'speed', 'dokumen', 'aneh', 'kepala', 'dukcapil', 'sleman', 'nyemp', 'cowok', 'bfyfeae']",-15,0
210,"@kaesangp 
Sstt!  Kaesang Curhat Soal Malam Pertama di Sosmed https://t.co/PozotydSTQ",kaesangp sstt kaesang curahan hati soal malam pertama di sosmed cowok pozotydstq,kaesangp sstt kaesang curahan hati soal malam pertama di sosmed cowok pozotydstq,"['kaesangp', 'sstt', 'kaesang', 'curahan', 'hati', 'soal', 'malam', 'pertama', 'di', 'sosmed', 'cowok', 'pozotydstq']","['kaesangp', 'sstt', 'kaesang', 'curah', 'hati', 'soal', 'malam', 'pertama', 'di', 'sosmed', 'cowok', 'pozotydstq']","['kaesangp', 'sstt', 'kaesang', 'curah', 'hati', 'malam', 'sosmed', 'cowok', 'pozotydstq']",-2,0
211,"Yuk kaesang nikah lagi yuk di jogja, biar kaga ujan ugm_fess",ayo kaesang nikah lagi ayo di jogja biar kagak ujan ugm_fess,ayo kaesang nikah lagi ayo di jogja biar kagak ujan ugm_fess,"['ayo', 'kaesang', 'nikah', 'lagi', 'ayo', 'di', 'jogja', 'biar', 'kagak', 'ujan', 'ugm_fess']","['ayo', 'kaesang', 'nikah', 'lagi', 'ayo', 'di', 'jogja', 'biar', 'kagak', 'ujan', 'ugm fess']","['ayo', 'kaesang', 'nikah', 'ayo', 'jogja', 'biar', 'kagak', 'ujan', 'ugm fess']",-1,0
212,@kaesangp Pamer bgt yg sdh punya istri... 🤣 Selamat berbahagia mas Kaesang &amp; Mbak Erina. Smg SAMAWA,kaesangp pamer banget yang sudah punya istri selamat berbahagia mas kaesang amp mbak erina semoga samawa,kaesangp pamer banget yang sudah punya istri selamat berbahagia mas kaesang amp mbak erina semoga samawa,"['kaesangp', 'pamer', 'banget', 'yang', 'sudah', 'punya', 'istri', 'selamat', 'berbahagia', 'mas', 'kaesang', 'amp', 'mbak', 'erina', 'semoga', 'samawa']","['kaesangp', 'pamer', 'banget', 'yang', 'sudah', 'punya', 'istri', 'selamat', 'bahagia', 'mas', 'kaesang', 'amp', 'mbak', 'erina', 'moga', 'samawa']","['kaesangp', 'pamer', 'banget', 'istri', 'selamat', 'bahagia', 'mas', 'kaesang', 'amp', 'mbak', 'erina', 'moga', 'samawa']",5,1
